region_type,region,year,week,total_specimens,total_a,total_b,percent_positive,percent_a,percent_b,wk_date
States,Michigan,2018,43,890,1,2,0.34,0.11,0.22,2018-10-21
States,Minnesota,2018,43,364,1,0,0.27,0.27,0,2018-10-21
States,Mississippi,2018,43,85,0,0,0,0,0,2018-10-21
States,Missouri,2018,43,748,2,0,0.27,0.27,0,2018-10-21
States,Montana,2018,43,119,0,0,0,0,0,2018-10-21
States,Nebraska,2018,43,116,0,0,0,0,0,2018-10-21
States,Nevada,2018,43,19,0,0,0,0,0,2018-10-21
States,New Hampshire,2018,43,NA,NA,NA,NA,NA,NA,2018-10-21
States,New Jersey,2018,43,NA,NA,NA,NA,NA,NA,2018-10-21
States,New Mexico,2018,43,138,0,0,0,0,0,2018-10-21
States,New York,2018,43,2152,7,2,0.42,0.33,0.09,2018-10-21
States,North Carolina,2018,43,364,0,1,0.27,0,0.27,2018-10-21
States,North Dakota,2018,43,117,2,0,1.71,1.71,0,2018-10-21
States,Ohio,2018,43,1640,10,3,0.79,0.61,0.18,2018-10-21
States,Oklahoma,2018,43,263,1,0,0.38,0.38,0,2018-10-21
States,Oregon,2018,43,339,3,1,1.18,0.88,0.29,2018-10-21
States,Pennsylvania,2018,43,334,0,0,0,0,0,2018-10-21
States,Rhode Island,2018,43,NA,NA,NA,NA,NA,NA,2018-10-21
States,South Carolina,2018,43,337,0,0,0,0,0,2018-10-21
States,South Dakota,2018,43,87,0,0,0,0,0,2018-10-21
States,Tennessee,2018,43,110,0,2,1.82,0,1.82,2018-10-21
States,Texas,2018,43,1593,12,11,1.44,0.75,0.69,2018-10-21
States,Utah,2018,43,465,1,0,0.22,0.22,0,2018-10-21
States,Vermont,2018,43,61,0,1,1.64,0,1.64,2018-10-21
States,Virginia,2018,43,327,1,0,0.31,0.31,0,2018-10-21
States,Washington,2018,43,696,3,2,0.72,0.43,0.29,2018-10-21
States,West Virginia,2018,43,388,1,1,0.52,0.26,0.26,2018-10-21
States,Wisconsin,2018,43,938,8,1,0.96,0.85,0.11,2018-10-21
States,Wyoming,2018,43,NA,NA,NA,NA,NA,NA,2018-10-21
States,Puerto Rico,2018,43,NA,NA,NA,NA,NA,NA,2018-10-21
States,Virgin Islands,2018,43,NA,NA,NA,NA,NA,NA,2018-10-21
States,New York City,2018,43,NA,NA,NA,NA,NA,NA,2018-10-21
States,Alabama,2018,44,535,5,1,1.12,0.93,0.19,2018-10-28
States,Alaska,2018,44,NA,NA,NA,NA,NA,NA,2018-10-28
States,Arizona,2018,44,240,2,1,1.25,0.83,0.42,2018-10-28
States,Arkansas,2018,44,298,6,5,3.69,2.01,1.68,2018-10-28
States,California,2018,44,549,11,1,2.19,2,0.18,2018-10-28
States,Colorado,2018,44,498,1,0,0.2,0.2,0,2018-10-28
States,Connecticut,2018,44,535,2,3,0.93,0.37,0.56,2018-10-28
States,Delaware,2018,44,182,1,0,0.55,0.55,0,2018-10-28
States,District of Columbia,2018,44,NA,NA,NA,NA,NA,NA,2018-10-28
States,Florida,2018,44,NA,NA,NA,NA,NA,NA,2018-10-28
States,Georgia,2018,44,1140,23,8,2.72,2.02,0.7,2018-10-28
States,Hawaii,2018,44,99,0,1,1.01,0,1.01,2018-10-28
States,Idaho,2018,44,33,0,0,0,0,0,2018-10-28
States,Illinois,2018,44,253,4,1,1.98,1.58,0.4,2018-10-28
States,Indiana,2018,44,209,1,0,0.48,0.48,0,2018-10-28
States,Iowa,2018,44,240,0,0,0,0,0,2018-10-28
