component_model_id,season,Model Week,location,target,weight
Historical Average,2011/2012,61,HHS Region 1,1 wk ahead,0.999404650675887
Subtype Historical Average,2011/2012,61,HHS Region 1,1 wk ahead,0.000595349324113001
Historical Average,2012/2013,61,HHS Region 1,1 wk ahead,0.243846332554591
Subtype Historical Average,2012/2013,61,HHS Region 1,1 wk ahead,0.756153667445409
Historical Average,2013/2014,61,HHS Region 1,1 wk ahead,0.999995227569002
Subtype Historical Average,2013/2014,61,HHS Region 1,1 wk ahead,4.77243099789564e-06
Historical Average,2014/2015,61,HHS Region 1,1 wk ahead,0.50879826825853
Subtype Historical Average,2014/2015,61,HHS Region 1,1 wk ahead,0.49120173174147
Historical Average,2015/2016,61,HHS Region 1,1 wk ahead,0.715687337070508
Subtype Historical Average,2015/2016,61,HHS Region 1,1 wk ahead,0.284312662929492
Historical Average,2016/2017,61,HHS Region 1,1 wk ahead,0.999788565571743
Subtype Historical Average,2016/2017,61,HHS Region 1,1 wk ahead,0.000211434428256887
Historical Average,2017/2018,61,HHS Region 1,1 wk ahead,0.201533101481008
Subtype Historical Average,2017/2018,61,HHS Region 1,1 wk ahead,0.798466898518992
Historical Average,2010/2011,62,HHS Region 1,1 wk ahead,0.563674113981695
Subtype Historical Average,2010/2011,62,HHS Region 1,1 wk ahead,0.436325886018305
Historical Average,2011/2012,62,HHS Region 1,1 wk ahead,0.644982754736862
Subtype Historical Average,2011/2012,62,HHS Region 1,1 wk ahead,0.355017245263138
Historical Average,2012/2013,62,HHS Region 1,1 wk ahead,0.0031486639070761
Subtype Historical Average,2012/2013,62,HHS Region 1,1 wk ahead,0.996851336092924
Historical Average,2013/2014,62,HHS Region 1,1 wk ahead,0.9999830789101
Subtype Historical Average,2013/2014,62,HHS Region 1,1 wk ahead,1.69210898999644e-05
Historical Average,2014/2015,62,HHS Region 1,1 wk ahead,0.0405095572122415
Subtype Historical Average,2014/2015,62,HHS Region 1,1 wk ahead,0.959490442787758
Historical Average,2015/2016,62,HHS Region 1,1 wk ahead,0.491322632816061
Subtype Historical Average,2015/2016,62,HHS Region 1,1 wk ahead,0.508677367183939
Historical Average,2016/2017,62,HHS Region 1,1 wk ahead,0.981343681881194
Subtype Historical Average,2016/2017,62,HHS Region 1,1 wk ahead,0.0186563181188059
Historical Average,2017/2018,62,HHS Region 1,1 wk ahead,0.000167872771783822
Subtype Historical Average,2017/2018,62,HHS Region 1,1 wk ahead,0.999832127228216
Historical Average,2010/2011,63,HHS Region 1,1 wk ahead,0.000724180668625933
Subtype Historical Average,2010/2011,63,HHS Region 1,1 wk ahead,0.999275819331374
Historical Average,2011/2012,63,HHS Region 1,1 wk ahead,0.00066832053058974
Subtype Historical Average,2011/2012,63,HHS Region 1,1 wk ahead,0.99933167946941
Historical Average,2012/2013,63,HHS Region 1,1 wk ahead,7.45462855951162e-05
Subtype Historical Average,2012/2013,63,HHS Region 1,1 wk ahead,0.999925453714405
Historical Average,2013/2014,63,HHS Region 1,1 wk ahead,0.999932696637794
Subtype Historical Average,2013/2014,63,HHS Region 1,1 wk ahead,6.73033622064151e-05
Historical Average,2014/2015,63,HHS Region 1,1 wk ahead,0.00348898945542134
Subtype Historical Average,2014/2015,63,HHS Region 1,1 wk ahead,0.996511010544579
Historical Average,2015/2016,63,HHS Region 1,1 wk ahead,0.00277632766221144
Subtype Historical Average,2015/2016,63,HHS Region 1,1 wk ahead,0.997223672337789
Historical Average,2016/2017,63,HHS Region 1,1 wk ahead,0.0518149924850823
Subtype Historical Average,2016/2017,63,HHS Region 1,1 wk ahead,0.948185007514918
Historical Average,2017/2018,63,HHS Region 1,1 wk ahead,7.30759319266443e-05
Subtype Historical Average,2017/2018,63,HHS Region 1,1 wk ahead,0.999926924068073
Historical Average,2010/2011,64,HHS Region 1,1 wk ahead,0.999456514116944
Subtype Historical Average,2010/2011,64,HHS Region 1,1 wk ahead,0.000543485883056097
Historical Average,2011/2012,64,HHS Region 1,1 wk ahead,0.99917949164703
Subtype Historical Average,2011/2012,64,HHS Region 1,1 wk ahead,0.000820508352970441
Historical Average,2012/2013,64,HHS Region 1,1 wk ahead,0.924998624333156
Subtype Historical Average,2012/2013,64,HHS Region 1,1 wk ahead,0.0750013756668435
Historical Average,2013/2014,64,HHS Region 1,1 wk ahead,0.999946525497581
Subtype Historical Average,2013/2014,64,HHS Region 1,1 wk ahead,5.34745024186975e-05
Historical Average,2014/2015,64,HHS Region 1,1 wk ahead,0.999958462266326
Subtype Historical Average,2014/2015,64,HHS Region 1,1 wk ahead,4.15377336735233e-05
Historical Average,2015/2016,64,HHS Region 1,1 wk ahead,0.997659386441509
Subtype Historical Average,2015/2016,64,HHS Region 1,1 wk ahead,0.00234061355849054
Historical Average,2016/2017,64,HHS Region 1,1 wk ahead,0.999855608903352
Subtype Historical Average,2016/2017,64,HHS Region 1,1 wk ahead,0.000144391096647842
Historical Average,2017/2018,64,HHS Region 1,1 wk ahead,7.09707468941362e-05
Subtype Historical Average,2017/2018,64,HHS Region 1,1 wk ahead,0.999929029253106
Historical Average,2010/2011,65,HHS Region 1,1 wk ahead,1.07953863937452e-05
Subtype Historical Average,2010/2011,65,HHS Region 1,1 wk ahead,0.999989204613606
Historical Average,2011/2012,65,HHS Region 1,1 wk ahead,1.01586636495043e-05
Subtype Historical Average,2011/2012,65,HHS Region 1,1 wk ahead,0.99998984133635
Historical Average,2012/2013,65,HHS Region 1,1 wk ahead,7.85876335516951e-06
Subtype Historical Average,2012/2013,65,HHS Region 1,1 wk ahead,0.999992141236645
Historical Average,2013/2014,65,HHS Region 1,1 wk ahead,0.00749878273595068
Subtype Historical Average,2013/2014,65,HHS Region 1,1 wk ahead,0.992501217264049
Historical Average,2014/2015,65,HHS Region 1,1 wk ahead,0.000131848805499004
Subtype Historical Average,2014/2015,65,HHS Region 1,1 wk ahead,0.999868151194501
Historical Average,2015/2016,65,HHS Region 1,1 wk ahead,7.8286956285186e-06
Subtype Historical Average,2015/2016,65,HHS Region 1,1 wk ahead,0.999992171304371
Historical Average,2016/2017,65,HHS Region 1,1 wk ahead,2.36309067879481e-05
Subtype Historical Average,2016/2017,65,HHS Region 1,1 wk ahead,0.999976369093212
Historical Average,2017/2018,65,HHS Region 1,1 wk ahead,4.78767796545275e-06
Subtype Historical Average,2017/2018,65,HHS Region 1,1 wk ahead,0.999995212322035
Historical Average,2010/2011,66,HHS Region 1,1 wk ahead,3.48938745668464e-06
Subtype Historical Average,2010/2011,66,HHS Region 1,1 wk ahead,0.999996510612543
Historical Average,2011/2012,66,HHS Region 1,1 wk ahead,3.16668833239705e-06
Subtype Historical Average,2011/2012,66,HHS Region 1,1 wk ahead,0.999996833311668
Historical Average,2012/2013,66,HHS Region 1,1 wk ahead,2.52098234254309e-06
Subtype Historical Average,2012/2013,66,HHS Region 1,1 wk ahead,0.999997479017657
Historical Average,2013/2014,66,HHS Region 1,1 wk ahead,0.999877217676343
Subtype Historical Average,2013/2014,66,HHS Region 1,1 wk ahead,0.000122782323656908
Historical Average,2014/2015,66,HHS Region 1,1 wk ahead,8.11983321270742e-06
Subtype Historical Average,2014/2015,66,HHS Region 1,1 wk ahead,0.999991880166787
Historical Average,2015/2016,66,HHS Region 1,1 wk ahead,2.94942092314321e-06
Subtype Historical Average,2015/2016,66,HHS Region 1,1 wk ahead,0.999997050579077
Historical Average,2016/2017,66,HHS Region 1,1 wk ahead,3.76720390675472e-06
Subtype Historical Average,2016/2017,66,HHS Region 1,1 wk ahead,0.999996232796093
Historical Average,2017/2018,66,HHS Region 1,1 wk ahead,2.17724463344157e-06
Subtype Historical Average,2017/2018,66,HHS Region 1,1 wk ahead,0.999997822755367
Historical Average,2010/2011,67,HHS Region 1,1 wk ahead,1.36320585961173e-06
Subtype Historical Average,2010/2011,67,HHS Region 1,1 wk ahead,0.99999863679414
Historical Average,2011/2012,67,HHS Region 1,1 wk ahead,1.32275566182044e-06
Subtype Historical Average,2011/2012,67,HHS Region 1,1 wk ahead,0.999998677244338
Historical Average,2012/2013,67,HHS Region 1,1 wk ahead,1.46736998474775e-06
Subtype Historical Average,2012/2013,67,HHS Region 1,1 wk ahead,0.999998532630015
Historical Average,2013/2014,67,HHS Region 1,1 wk ahead,0.999332673622061
Subtype Historical Average,2013/2014,67,HHS Region 1,1 wk ahead,0.000667326377938983
Historical Average,2014/2015,67,HHS Region 1,1 wk ahead,2.0557136009743e-06
Subtype Historical Average,2014/2015,67,HHS Region 1,1 wk ahead,0.999997944286399
Historical Average,2015/2016,67,HHS Region 1,1 wk ahead,1.16496508615526e-06
Subtype Historical Average,2015/2016,67,HHS Region 1,1 wk ahead,0.999998835034914
Historical Average,2016/2017,67,HHS Region 1,1 wk ahead,1.33378390841408e-06
Subtype Historical Average,2016/2017,67,HHS Region 1,1 wk ahead,0.999998666216092
Historical Average,2017/2018,67,HHS Region 1,1 wk ahead,8.63780610613393e-07
Subtype Historical Average,2017/2018,67,HHS Region 1,1 wk ahead,0.999999136219389
Historical Average,2010/2011,68,HHS Region 1,1 wk ahead,5.4862245074806e-07
Subtype Historical Average,2010/2011,68,HHS Region 1,1 wk ahead,0.999999451377549
Historical Average,2011/2012,68,HHS Region 1,1 wk ahead,5.19337388534102e-07
Subtype Historical Average,2011/2012,68,HHS Region 1,1 wk ahead,0.999999480662611
Historical Average,2012/2013,68,HHS Region 1,1 wk ahead,5.45632681917178e-07
Subtype Historical Average,2012/2013,68,HHS Region 1,1 wk ahead,0.999999454367318
Historical Average,2013/2014,68,HHS Region 1,1 wk ahead,0.000134073238415486
Subtype Historical Average,2013/2014,68,HHS Region 1,1 wk ahead,0.999865926761584
Historical Average,2014/2015,68,HHS Region 1,1 wk ahead,1.10355967941005e-06
Subtype Historical Average,2014/2015,68,HHS Region 1,1 wk ahead,0.999998896440321
Historical Average,2015/2016,68,HHS Region 1,1 wk ahead,5.16833539909759e-07
Subtype Historical Average,2015/2016,68,HHS Region 1,1 wk ahead,0.99999948316646
Historical Average,2016/2017,68,HHS Region 1,1 wk ahead,5.20870281254792e-07
Subtype Historical Average,2016/2017,68,HHS Region 1,1 wk ahead,0.999999479129719
Historical Average,2017/2018,68,HHS Region 1,1 wk ahead,3.87784524755052e-07
Subtype Historical Average,2017/2018,68,HHS Region 1,1 wk ahead,0.999999612215475
Historical Average,2010/2011,69,HHS Region 1,1 wk ahead,2.01240470255702e-06
Subtype Historical Average,2010/2011,69,HHS Region 1,1 wk ahead,0.999997987595297
Historical Average,2011/2012,69,HHS Region 1,1 wk ahead,2.34397369128508e-06
Subtype Historical Average,2011/2012,69,HHS Region 1,1 wk ahead,0.999997656026309
Historical Average,2012/2013,69,HHS Region 1,1 wk ahead,2.09505426834568e-06
Subtype Historical Average,2012/2013,69,HHS Region 1,1 wk ahead,0.999997904945732
Historical Average,2013/2014,69,HHS Region 1,1 wk ahead,6.62325443111449e-05
Subtype Historical Average,2013/2014,69,HHS Region 1,1 wk ahead,0.999933767455689
Historical Average,2014/2015,69,HHS Region 1,1 wk ahead,1.51270425370263e-06
Subtype Historical Average,2014/2015,69,HHS Region 1,1 wk ahead,0.999998487295746
Historical Average,2015/2016,69,HHS Region 1,1 wk ahead,2.13508186398519e-06
Subtype Historical Average,2015/2016,69,HHS Region 1,1 wk ahead,0.999997864918136
Historical Average,2016/2017,69,HHS Region 1,1 wk ahead,1.9736543181923e-06
Subtype Historical Average,2016/2017,69,HHS Region 1,1 wk ahead,0.999998026345682
Historical Average,2017/2018,69,HHS Region 1,1 wk ahead,1.83586447235015e-06
Subtype Historical Average,2017/2018,69,HHS Region 1,1 wk ahead,0.999998164135528
Historical Average,2010/2011,70,HHS Region 1,1 wk ahead,1.67747775183237e-06
Subtype Historical Average,2010/2011,70,HHS Region 1,1 wk ahead,0.999998322522248
Historical Average,2011/2012,70,HHS Region 1,1 wk ahead,1.92444539961785e-06
Subtype Historical Average,2011/2012,70,HHS Region 1,1 wk ahead,0.9999980755546
Historical Average,2012/2013,70,HHS Region 1,1 wk ahead,1.68675081450573e-06
Subtype Historical Average,2012/2013,70,HHS Region 1,1 wk ahead,0.999998313249186
Historical Average,2013/2014,70,HHS Region 1,1 wk ahead,0.000186246354538188
Subtype Historical Average,2013/2014,70,HHS Region 1,1 wk ahead,0.999813753645462
Historical Average,2014/2015,70,HHS Region 1,1 wk ahead,1.75964745332482e-06
Subtype Historical Average,2014/2015,70,HHS Region 1,1 wk ahead,0.999998240352547
Historical Average,2015/2016,70,HHS Region 1,1 wk ahead,1.84352638225034e-06
Subtype Historical Average,2015/2016,70,HHS Region 1,1 wk ahead,0.999998156473618
Historical Average,2016/2017,70,HHS Region 1,1 wk ahead,1.69414462111892e-06
Subtype Historical Average,2016/2017,70,HHS Region 1,1 wk ahead,0.999998305855379
Historical Average,2017/2018,70,HHS Region 1,1 wk ahead,1.65588659084601e-06
Subtype Historical Average,2017/2018,70,HHS Region 1,1 wk ahead,0.999998344113409
Historical Average,2010/2011,71,HHS Region 1,1 wk ahead,2.74912515819639e-06
Subtype Historical Average,2010/2011,71,HHS Region 1,1 wk ahead,0.999997250874842
Historical Average,2011/2012,71,HHS Region 1,1 wk ahead,3.55099146703591e-06
Subtype Historical Average,2011/2012,71,HHS Region 1,1 wk ahead,0.999996449008533
Historical Average,2012/2013,71,HHS Region 1,1 wk ahead,3.97794374294526e-06
Subtype Historical Average,2012/2013,71,HHS Region 1,1 wk ahead,0.999996022056257
Historical Average,2013/2014,71,HHS Region 1,1 wk ahead,1.48398139963028e-05
Subtype Historical Average,2013/2014,71,HHS Region 1,1 wk ahead,0.999985160186004
Historical Average,2014/2015,71,HHS Region 1,1 wk ahead,2.97488040160984e-06
Subtype Historical Average,2014/2015,71,HHS Region 1,1 wk ahead,0.999997025119598
Historical Average,2015/2016,71,HHS Region 1,1 wk ahead,2.75333067977694e-06
Subtype Historical Average,2015/2016,71,HHS Region 1,1 wk ahead,0.99999724666932
Historical Average,2016/2017,71,HHS Region 1,1 wk ahead,2.35376187145565e-06
Subtype Historical Average,2016/2017,71,HHS Region 1,1 wk ahead,0.999997646238129
Historical Average,2017/2018,71,HHS Region 1,1 wk ahead,2.42418578165493e-06
Subtype Historical Average,2017/2018,71,HHS Region 1,1 wk ahead,0.999997575814218
Historical Average,2010/2011,72,HHS Region 1,1 wk ahead,0.000225312033295711
Subtype Historical Average,2010/2011,72,HHS Region 1,1 wk ahead,0.999774687966704
Historical Average,2011/2012,72,HHS Region 1,1 wk ahead,0.00178104630960193
Subtype Historical Average,2011/2012,72,HHS Region 1,1 wk ahead,0.998218953690398
Historical Average,2012/2013,72,HHS Region 1,1 wk ahead,0.0210566817611145
Subtype Historical Average,2012/2013,72,HHS Region 1,1 wk ahead,0.978943318238886
Historical Average,2013/2014,72,HHS Region 1,1 wk ahead,8.39325037010643e-05
Subtype Historical Average,2013/2014,72,HHS Region 1,1 wk ahead,0.999916067496299
Historical Average,2014/2015,72,HHS Region 1,1 wk ahead,0.0121161240885516
Subtype Historical Average,2014/2015,72,HHS Region 1,1 wk ahead,0.987883875911448
Historical Average,2015/2016,72,HHS Region 1,1 wk ahead,0.000268317116523027
Subtype Historical Average,2015/2016,72,HHS Region 1,1 wk ahead,0.999731682883477
Historical Average,2016/2017,72,HHS Region 1,1 wk ahead,0.000186445597399495
Subtype Historical Average,2016/2017,72,HHS Region 1,1 wk ahead,0.999813554402601
Historical Average,2017/2018,72,HHS Region 1,1 wk ahead,0.000112288674664331
Subtype Historical Average,2017/2018,72,HHS Region 1,1 wk ahead,0.999887711325336
Historical Average,2010/2011,40,HHS Region 10,1 wk ahead,2.35664283497671e-06
Subtype Historical Average,2010/2011,40,HHS Region 10,1 wk ahead,0.999997643357165
Historical Average,2011/2012,40,HHS Region 10,1 wk ahead,5.59182426386533e-06
Subtype Historical Average,2011/2012,40,HHS Region 10,1 wk ahead,0.999994408175736
Historical Average,2012/2013,40,HHS Region 10,1 wk ahead,4.89354372961789e-06
Subtype Historical Average,2012/2013,40,HHS Region 10,1 wk ahead,0.99999510645627
Historical Average,2013/2014,40,HHS Region 10,1 wk ahead,6.30516585887003e-06
Subtype Historical Average,2013/2014,40,HHS Region 10,1 wk ahead,0.999993694834141
Historical Average,2014/2015,40,HHS Region 10,1 wk ahead,5.97744804363466e-06
Subtype Historical Average,2014/2015,40,HHS Region 10,1 wk ahead,0.999994022551956
Historical Average,2015/2016,40,HHS Region 10,1 wk ahead,3.8412763156021e-06
Subtype Historical Average,2015/2016,40,HHS Region 10,1 wk ahead,0.999996158723684
Historical Average,2016/2017,40,HHS Region 10,1 wk ahead,2.77149893710734e-06
Subtype Historical Average,2016/2017,40,HHS Region 10,1 wk ahead,0.999997228501063
Historical Average,2017/2018,40,HHS Region 10,1 wk ahead,2.24155696180761e-06
Subtype Historical Average,2017/2018,40,HHS Region 10,1 wk ahead,0.999997758443038
Historical Average,2010/2011,41,HHS Region 10,1 wk ahead,1.66575249937025e-06
Subtype Historical Average,2010/2011,41,HHS Region 10,1 wk ahead,0.999998334247501
Historical Average,2011/2012,41,HHS Region 10,1 wk ahead,8.65697010557109e-06
Subtype Historical Average,2011/2012,41,HHS Region 10,1 wk ahead,0.999991343029894
Historical Average,2012/2013,41,HHS Region 10,1 wk ahead,6.76011343715469e-06
Subtype Historical Average,2012/2013,41,HHS Region 10,1 wk ahead,0.999993239886563
Historical Average,2013/2014,41,HHS Region 10,1 wk ahead,4.89199460183964e-06
Subtype Historical Average,2013/2014,41,HHS Region 10,1 wk ahead,0.999995108005398
Historical Average,2014/2015,41,HHS Region 10,1 wk ahead,5.77666023774948e-06
Subtype Historical Average,2014/2015,41,HHS Region 10,1 wk ahead,0.999994223339762
Historical Average,2015/2016,41,HHS Region 10,1 wk ahead,1.74167464932237e-06
Subtype Historical Average,2015/2016,41,HHS Region 10,1 wk ahead,0.999998258325351
Historical Average,2016/2017,41,HHS Region 10,1 wk ahead,2.12161574554463e-06
Subtype Historical Average,2016/2017,41,HHS Region 10,1 wk ahead,0.999997878384254
Historical Average,2017/2018,41,HHS Region 10,1 wk ahead,2.02201360104285e-06
Subtype Historical Average,2017/2018,41,HHS Region 10,1 wk ahead,0.999997977986399
Historical Average,2010/2011,42,HHS Region 10,1 wk ahead,6.48596250971833e-06
Subtype Historical Average,2010/2011,42,HHS Region 10,1 wk ahead,0.99999351403749
Historical Average,2011/2012,42,HHS Region 10,1 wk ahead,8.64305586294001e-05
Subtype Historical Average,2011/2012,42,HHS Region 10,1 wk ahead,0.999913569441371
Historical Average,2012/2013,42,HHS Region 10,1 wk ahead,5.44989341774963e-05
Subtype Historical Average,2012/2013,42,HHS Region 10,1 wk ahead,0.999945501065822
Historical Average,2013/2014,42,HHS Region 10,1 wk ahead,9.32891117011251e-06
Subtype Historical Average,2013/2014,42,HHS Region 10,1 wk ahead,0.99999067108883
