component_model_id,season,Model Week,location,weight
Dynamic Harmonic Model,2017/2018,45,Illinois,0.98329394250058
Historical Average,2017/2018,45,Illinois,1.55671518490141e-16
Subtype Historical Average,2017/2018,45,Illinois,0.0167060574994201
Dynamic Harmonic Model,2014/2015,46,Illinois,7.46744072191246e-09
Historical Average,2014/2015,46,Illinois,4.73294376625273e-06
Subtype Historical Average,2014/2015,46,Illinois,0.999995259588793
Dynamic Harmonic Model,2015/2016,46,Illinois,0.435080760376374
Historical Average,2015/2016,46,Illinois,2.8959525085411e-06
Subtype Historical Average,2015/2016,46,Illinois,0.564916343671117
Dynamic Harmonic Model,2016/2017,46,Illinois,0.623096696210398
Historical Average,2016/2017,46,Illinois,1.54216924985165e-06
Subtype Historical Average,2016/2017,46,Illinois,0.376901761620352
Dynamic Harmonic Model,2017/2018,46,Illinois,0.916669125850493
Historical Average,2017/2018,46,Illinois,6.49599958816307e-07
Subtype Historical Average,2017/2018,46,Illinois,0.0833302245495483
Dynamic Harmonic Model,2014/2015,47,Illinois,0.999998686543322
Historical Average,2014/2015,47,Illinois,2.03814014046601e-09
Subtype Historical Average,2014/2015,47,Illinois,1.31141853794031e-06
Dynamic Harmonic Model,2015/2016,47,Illinois,0.934610988312767
Historical Average,2015/2016,47,Illinois,1.08535487013313e-06
Subtype Historical Average,2015/2016,47,Illinois,0.0653879263323629
Dynamic Harmonic Model,2016/2017,47,Illinois,0.999997512213021
Historical Average,2016/2017,47,Illinois,4.05623488162998e-16
Subtype Historical Average,2016/2017,47,Illinois,2.48778697875793e-06
Dynamic Harmonic Model,2017/2018,47,Illinois,0.951392759848654
Historical Average,2017/2018,47,Illinois,4.69589934370961e-07
Subtype Historical Average,2017/2018,47,Illinois,0.0486067705614115
Dynamic Harmonic Model,2014/2015,48,Illinois,0.999997264371532
Historical Average,2014/2015,48,Illinois,2.27328324203046e-06
Subtype Historical Average,2014/2015,48,Illinois,4.62345226005483e-07
Dynamic Harmonic Model,2015/2016,48,Illinois,0.885097237148521
Historical Average,2015/2016,48,Illinois,8.03605042476508e-06
Subtype Historical Average,2015/2016,48,Illinois,0.114894726801054
Dynamic Harmonic Model,2016/2017,48,Illinois,0.95324292060511
Historical Average,2016/2017,48,Illinois,3.16629515113743e-06
Subtype Historical Average,2016/2017,48,Illinois,0.0467539130997388
Dynamic Harmonic Model,2017/2018,48,Illinois,0.999901034062859
Historical Average,2017/2018,48,Illinois,3.79175164703452e-31
Subtype Historical Average,2017/2018,48,Illinois,9.89659371405846e-05
Dynamic Harmonic Model,2014/2015,49,Illinois,0.735510131438572
Historical Average,2014/2015,49,Illinois,0.264402479571175
Subtype Historical Average,2014/2015,49,Illinois,8.73889902531508e-05
Dynamic Harmonic Model,2015/2016,49,Illinois,0.629242630421007
Historical Average,2015/2016,49,Illinois,0.307298432638756
Subtype Historical Average,2015/2016,49,Illinois,0.063458936940237
Dynamic Harmonic Model,2016/2017,49,Illinois,0.727902277554361
Historical Average,2016/2017,49,Illinois,0.17759604097428
Subtype Historical Average,2016/2017,49,Illinois,0.0945016814713585
Dynamic Harmonic Model,2017/2018,49,Illinois,0.999999376852618
Historical Average,2017/2018,49,Illinois,1.5211454034468e-11
Subtype Historical Average,2017/2018,49,Illinois,6.23132170853924e-07
Dynamic Harmonic Model,2014/2015,50,Illinois,0.999998155501666
Historical Average,2014/2015,50,Illinois,1.8210396767756e-06
Subtype Historical Average,2014/2015,50,Illinois,2.34586576441816e-08
Dynamic Harmonic Model,2015/2016,50,Illinois,0.999971672063792
Historical Average,2015/2016,50,Illinois,2.83279360772886e-05
Subtype Historical Average,2015/2016,50,Illinois,1.31025354658585e-13
Dynamic Harmonic Model,2016/2017,50,Illinois,0.99999947195767
Historical Average,2016/2017,50,Illinois,5.2670312673255e-07
Subtype Historical Average,2016/2017,50,Illinois,1.33920329536826e-09
Dynamic Harmonic Model,2017/2018,50,Illinois,0.999999884700934
Historical Average,2017/2018,50,Illinois,2.57215772503333e-08
Subtype Historical Average,2017/2018,50,Illinois,8.95774883302029e-08
Dynamic Harmonic Model,2014/2015,51,Illinois,0.999999870852224
Historical Average,2014/2015,51,Illinois,6.49013530140927e-08
Subtype Historical Average,2014/2015,51,Illinois,6.4246422525533e-08
Dynamic Harmonic Model,2015/2016,51,Illinois,0.999999703498636
Historical Average,2015/2016,51,Illinois,2.88742813683001e-07
Subtype Historical Average,2015/2016,51,Illinois,7.75854994239404e-09
Dynamic Harmonic Model,2016/2017,51,Illinois,0.999999948055891
Historical Average,2016/2017,51,Illinois,4.96007401047995e-08
Subtype Historical Average,2016/2017,51,Illinois,2.3433693663967e-09
Dynamic Harmonic Model,2017/2018,51,Illinois,0.999999862050273
Historical Average,2017/2018,51,Illinois,6.2660079391956e-08
Subtype Historical Average,2017/2018,51,Illinois,7.52896478455873e-08
Dynamic Harmonic Model,2014/2015,52,Illinois,0.999999899002933
Historical Average,2014/2015,52,Illinois,2.37817677938247e-08
Subtype Historical Average,2014/2015,52,Illinois,7.72152995117155e-08
Dynamic Harmonic Model,2015/2016,52,Illinois,0.999999909136611
Historical Average,2015/2016,52,Illinois,7.75445581844344e-08
Subtype Historical Average,2015/2016,52,Illinois,1.33188310825456e-08
Dynamic Harmonic Model,2016/2017,52,Illinois,0.999999968561961
Historical Average,2016/2017,52,Illinois,2.6707173519455e-08
Subtype Historical Average,2016/2017,52,Illinois,4.73086581067460e-09
Dynamic Harmonic Model,2017/2018,52,Illinois,0.999999855858021
Historical Average,2017/2018,52,Illinois,4.97977136540765e-08
Subtype Historical Average,2017/2018,52,Illinois,9.43442656296337e-08
Dynamic Harmonic Model,2014/2015,53,Illinois,0.999999901526272
Historical Average,2014/2015,53,Illinois,1.55683325430646e-08
Subtype Historical Average,2014/2015,53,Illinois,8.29053952219955e-08
Dynamic Harmonic Model,2015/2016,53,Illinois,0.999999877420913
Historical Average,2015/2016,53,Illinois,3.65613413642093e-08
Subtype Historical Average,2015/2016,53,Illinois,8.60177459181629e-08
Dynamic Harmonic Model,2016/2017,53,Illinois,0.999999982979266
Historical Average,2016/2017,53,Illinois,6.00134265114619e-09
Subtype Historical Average,2016/2017,53,Illinois,1.10193913881505e-08
Dynamic Harmonic Model,2017/2018,53,Illinois,0.999999175414626
Historical Average,2017/2018,53,Illinois,1.35162077851018e-09
Subtype Historical Average,2017/2018,53,Illinois,8.23233753004617e-07
Dynamic Harmonic Model,2014/2015,54,Illinois,0.999999960476024
Historical Average,2014/2015,54,Illinois,1.2560304469644e-08
Subtype Historical Average,2014/2015,54,Illinois,2.69636710300622e-08
Dynamic Harmonic Model,2015/2016,54,Illinois,0.999999947430572
Historical Average,2015/2016,54,Illinois,3.79149738203691e-08
Subtype Historical Average,2015/2016,54,Illinois,1.46544543663774e-08
Dynamic Harmonic Model,2016/2017,54,Illinois,0.999999981912405
Historical Average,2016/2017,54,Illinois,1.33789243898357e-08
Subtype Historical Average,2016/2017,54,Illinois,4.70867055612516e-09
Dynamic Harmonic Model,2017/2018,54,Illinois,0.999999923170371
Historical Average,2017/2018,54,Illinois,3.69049218151636e-08
Subtype Historical Average,2017/2018,54,Illinois,3.99247070353655e-08
Dynamic Harmonic Model,2014/2015,55,Illinois,0.999999923368243
Historical Average,2014/2015,55,Illinois,2.82163033185432e-08
Subtype Historical Average,2014/2015,55,Illinois,4.84154539112837e-08
Dynamic Harmonic Model,2015/2016,55,Illinois,0.999999939924891
Historical Average,2015/2016,55,Illinois,4.76808917435193e-08
Subtype Historical Average,2015/2016,55,Illinois,1.23942175112968e-08
Dynamic Harmonic Model,2016/2017,55,Illinois,0.999999964745419
Historical Average,2016/2017,55,Illinois,2.80915005341753e-08
Subtype Historical Average,2016/2017,55,Illinois,7.16308006745771e-09
Dynamic Harmonic Model,2017/2018,55,Illinois,0.999999926174222
Historical Average,2017/2018,55,Illinois,4.48021598841285e-08
Subtype Historical Average,2017/2018,55,Illinois,2.9023618180846e-08
Dynamic Harmonic Model,2014/2015,56,Illinois,0.999995932870862
Historical Average,2014/2015,56,Illinois,3.9424657748728e-07
Subtype Historical Average,2014/2015,56,Illinois,3.67288256038918e-06
Dynamic Harmonic Model,2015/2016,56,Illinois,0.999999747396342
Historical Average,2015/2016,56,Illinois,1.70913809618422e-07
Subtype Historical Average,2015/2016,56,Illinois,8.16898481251036e-08
Dynamic Harmonic Model,2016/2017,56,Illinois,0.999999839496053
Historical Average,2016/2017,56,Illinois,1.30976143701488e-07
Subtype Historical Average,2016/2017,56,Illinois,2.95278029835741e-08
Dynamic Harmonic Model,2017/2018,56,Illinois,0.999999588923709
Historical Average,2017/2018,56,Illinois,2.05684284129082e-07
Subtype Historical Average,2017/2018,56,Illinois,2.05392006965761e-07
Dynamic Harmonic Model,2014/2015,57,Illinois,0.999921811488375
Historical Average,2014/2015,57,Illinois,8.40348617580713e-07
Subtype Historical Average,2014/2015,57,Illinois,7.73481630069807e-05
Dynamic Harmonic Model,2015/2016,57,Illinois,0.999999796788695
Historical Average,2015/2016,57,Illinois,1.35692164170836e-07
Subtype Historical Average,2015/2016,57,Illinois,6.75191411954483e-08
Dynamic Harmonic Model,2016/2017,57,Illinois,0.99999988492622
Historical Average,2016/2017,57,Illinois,9.26696644379674e-08
Subtype Historical Average,2016/2017,57,Illinois,2.24041159697119e-08
Dynamic Harmonic Model,2017/2018,57,Illinois,0.999990848098625
Historical Average,2017/2018,57,Illinois,3.20512282272845e-06
Subtype Historical Average,2017/2018,57,Illinois,5.94677855220647e-06
Dynamic Harmonic Model,2014/2015,58,Illinois,0.999999732132684
Historical Average,2014/2015,58,Illinois,1.2813511323609e-07
Subtype Historical Average,2014/2015,58,Illinois,1.39732203241567e-07
Dynamic Harmonic Model,2015/2016,58,Illinois,0.999999969897638
Historical Average,2015/2016,58,Illinois,2.03842919574172e-08
Subtype Historical Average,2015/2016,58,Illinois,9.71807028030687e-09
Dynamic Harmonic Model,2016/2017,58,Illinois,0.99999989778894
Historical Average,2016/2017,58,Illinois,7.28440709358705e-08
Subtype Historical Average,2016/2017,58,Illinois,2.93669887227087e-08
Dynamic Harmonic Model,2017/2018,58,Illinois,0.999999834015483
Historical Average,2017/2018,58,Illinois,8.34587931846168e-08
Subtype Historical Average,2017/2018,58,Illinois,8.25257240925021e-08
Dynamic Harmonic Model,2014/2015,59,Illinois,0.999999921004228
Historical Average,2014/2015,59,Illinois,5.95298663240408e-08
Subtype Historical Average,2014/2015,59,Illinois,1.94659061754418e-08
Dynamic Harmonic Model,2015/2016,59,Illinois,0.99999995200144
Historical Average,2015/2016,59,Illinois,2.83083047710974e-08
Subtype Historical Average,2015/2016,59,Illinois,1.96902547356549e-08
Dynamic Harmonic Model,2016/2017,59,Illinois,0.99999995444092
Historical Average,2016/2017,59,Illinois,3.42852037431745e-08
Subtype Historical Average,2016/2017,59,Illinois,1.12738766432722e-08
Dynamic Harmonic Model,2017/2018,59,Illinois,0.99999996099153
Historical Average,2017/2018,59,Illinois,2.58586462192565e-08
Subtype Historical Average,2017/2018,59,Illinois,1.31498241103418e-08
Dynamic Harmonic Model,2014/2015,60,Illinois,0.999999913183537
Historical Average,2014/2015,60,Illinois,7.17720448865472e-08
Subtype Historical Average,2014/2015,60,Illinois,1.50444186245257e-08
Dynamic Harmonic Model,2015/2016,60,Illinois,0.999999907899646
Historical Average,2015/2016,60,Illinois,3.43169017948218e-08
Subtype Historical Average,2015/2016,60,Illinois,5.77834524476632e-08
Dynamic Harmonic Model,2016/2017,60,Illinois,0.999999960304011
Historical Average,2016/2017,60,Illinois,2.10279444272044e-08
Subtype Historical Average,2016/2017,60,Illinois,1.86680450894904e-08
Dynamic Harmonic Model,2017/2018,60,Illinois,0.999999929372983
Historical Average,2017/2018,60,Illinois,3.73554645917437e-08
Subtype Historical Average,2017/2018,60,Illinois,3.3271551958594e-08
Dynamic Harmonic Model,2014/2015,61,Illinois,0.999999951274214
Historical Average,2014/2015,61,Illinois,3.44430493511758e-08
Subtype Historical Average,2014/2015,61,Illinois,1.42827364850335e-08
Dynamic Harmonic Model,2015/2016,61,Illinois,0.999999919994288
Historical Average,2015/2016,61,Illinois,7.72989734912574e-09
Subtype Historical Average,2015/2016,61,Illinois,7.2275815142038e-08
Dynamic Harmonic Model,2016/2017,61,Illinois,0.999999963259963
Historical Average,2016/2017,61,Illinois,6.95160044466136e-09
Subtype Historical Average,2016/2017,61,Illinois,2.97884360922407e-08
Dynamic Harmonic Model,2017/2018,61,Illinois,0.999999923009549
Historical Average,2017/2018,61,Illinois,1.7937035919534e-08
Subtype Historical Average,2017/2018,61,Illinois,5.90534147621963e-08
Dynamic Harmonic Model,2014/2015,62,Illinois,0.99999993845344
Historical Average,2014/2015,62,Illinois,3.15329938388175e-08
Subtype Historical Average,2014/2015,62,Illinois,3.00135665379521e-08
Dynamic Harmonic Model,2015/2016,62,Illinois,0.999999939416029
Historical Average,2015/2016,62,Illinois,3.3172105584206e-09
Subtype Historical Average,2015/2016,62,Illinois,5.72667604794579e-08
Dynamic Harmonic Model,2016/2017,62,Illinois,0.99999996428149
Historical Average,2016/2017,62,Illinois,3.16976210473347e-09
Subtype Historical Average,2016/2017,62,Illinois,3.2548748217566e-08
Dynamic Harmonic Model,2017/2018,62,Illinois,0.999999919645052
Historical Average,2017/2018,62,Illinois,1.01618350416065e-08
Subtype Historical Average,2017/2018,62,Illinois,7.01931131605059e-08
Dynamic Harmonic Model,2014/2015,63,Illinois,0.999999941845798
Historical Average,2014/2015,63,Illinois,1.79317510263803e-08
Subtype Historical Average,2014/2015,63,Illinois,4.02224511553815e-08
Dynamic Harmonic Model,2015/2016,63,Illinois,0.999999907364818
Historical Average,2015/2016,63,Illinois,4.04711473350269e-09
Subtype Historical Average,2015/2016,63,Illinois,8.85880667664321e-08
Dynamic Harmonic Model,2016/2017,63,Illinois,0.999999953464399
Historical Average,2016/2017,63,Illinois,2.96585279124377e-09
Subtype Historical Average,2016/2017,63,Illinois,4.35697477926804e-08
Dynamic Harmonic Model,2017/2018,63,Illinois,0.999999920984927
Historical Average,2017/2018,63,Illinois,5.88025023327662e-09
Subtype Historical Average,2017/2018,63,Illinois,7.31348226306214e-08
Dynamic Harmonic Model,2014/2015,64,Illinois,0.999999939303636
Historical Average,2014/2015,64,Illinois,9.8089161930997e-09
Subtype Historical Average,2014/2015,64,Illinois,5.08874480865163e-08
Dynamic Harmonic Model,2015/2016,64,Illinois,0.99999993975189
Historical Average,2015/2016,64,Illinois,5.98912203609361e-09
Subtype Historical Average,2015/2016,64,Illinois,5.42589881736147e-08
Dynamic Harmonic Model,2016/2017,64,Illinois,0.999999956118438
Historical Average,2016/2017,64,Illinois,4.67619331411491e-09
Subtype Historical Average,2016/2017,64,Illinois,3.92053682779225e-08
Dynamic Harmonic Model,2017/2018,64,Illinois,0.999999923186795
Historical Average,2017/2018,64,Illinois,6.3770921299498e-09
Subtype Historical Average,2017/2018,64,Illinois,7.04361128206808e-08
Dynamic Harmonic Model,2014/2015,65,Illinois,0.999999919534764
Historical Average,2014/2015,65,Illinois,1.11551976145999e-08
Subtype Historical Average,2014/2015,65,Illinois,6.93100386438127e-08
Dynamic Harmonic Model,2015/2016,65,Illinois,0.999999936435478
Historical Average,2015/2016,65,Illinois,1.61899174870268e-08
Subtype Historical Average,2015/2016,65,Illinois,4.7374604187472e-08
Dynamic Harmonic Model,2016/2017,65,Illinois,0.999999956192111
Historical Average,2016/2017,65,Illinois,1.07373131617249e-08
Subtype Historical Average,2016/2017,65,Illinois,3.30705759631462e-08
Dynamic Harmonic Model,2017/2018,65,Illinois,0.999999946748394
Historical Average,2017/2018,65,Illinois,8.37191367706532e-09
Subtype Historical Average,2017/2018,65,Illinois,4.48796926787959e-08
Dynamic Harmonic Model,2014/2015,66,Illinois,0.999999946716729
Historical Average,2014/2015,66,Illinois,1.04847001669357e-08
Subtype Historical Average,2014/2015,66,Illinois,4.27985711528861e-08
Dynamic Harmonic Model,2015/2016,66,Illinois,0.999999926758355
Historical Average,2015/2016,66,Illinois,2.73579662126631e-08
Subtype Historical Average,2015/2016,66,Illinois,4.58836790198751e-08
Dynamic Harmonic Model,2016/2017,66,Illinois,0.999999941632069
Historical Average,2016/2017,66,Illinois,2.35130718238667e-08
Subtype Historical Average,2016/2017,66,Illinois,3.48548593912496e-08
Dynamic Harmonic Model,2017/2018,66,Illinois,0.999999914678837
Historical Average,2017/2018,66,Illinois,2.07339658867744e-08
Subtype Historical Average,2017/2018,66,Illinois,6.45871969150035e-08
Dynamic Harmonic Model,2014/2015,67,Illinois,0.999999974718104
Historical Average,2014/2015,67,Illinois,1.1507969377969e-08
Subtype Historical Average,2014/2015,67,Illinois,1.37739263451405e-08
Dynamic Harmonic Model,2015/2016,67,Illinois,0.999999950857808
Historical Average,2015/2016,67,Illinois,1.76560802864293e-08
Subtype Historical Average,2015/2016,67,Illinois,3.14861115873892e-08
Dynamic Harmonic Model,2016/2017,67,Illinois,0.999999969320062
Historical Average,2016/2017,67,Illinois,1.19971924057518e-08
Subtype Historical Average,2016/2017,67,Illinois,1.86827455198847e-08
Dynamic Harmonic Model,2017/2018,67,Illinois,0.999999927603581
Historical Average,2017/2018,67,Illinois,1.99968928799777e-08
Subtype Historical Average,2017/2018,67,Illinois,5.23995265232518e-08
Dynamic Harmonic Model,2014/2015,68,Illinois,0.999999970341158
Historical Average,2014/2015,68,Illinois,1.43096496027986e-08
Subtype Historical Average,2014/2015,68,Illinois,1.53491924893892e-08
Dynamic Harmonic Model,2015/2016,68,Illinois,0.999999971944743
Historical Average,2015/2016,68,Illinois,1.05797012275631e-08
Subtype Historical Average,2015/2016,68,Illinois,1.74755555802055e-08
Dynamic Harmonic Model,2016/2017,68,Illinois,0.999999974390937
Historical Average,2016/2017,68,Illinois,1.02067822480336e-08
Subtype Historical Average,2016/2017,68,Illinois,1.54022804144913e-08
Dynamic Harmonic Model,2017/2018,68,Illinois,0.999999924638367
Historical Average,2017/2018,68,Illinois,2.26322175494727e-08
Subtype Historical Average,2017/2018,68,Illinois,5.27294157283839e-08
Dynamic Harmonic Model,2014/2015,69,Illinois,0.999999972469253
