component_model_id,season,Model Week,location,weight
Dynamic Harmonic Model,2018/2019,55,Maryland,0.844584925344349
Dynamic Harmonic Model,2018/2019,56,Maryland,0.844584925344349
Historical Average,2018/2019,53,Maryland,0.155406278506776
Historical Average,2018/2019,54,Maryland,0.155406278506776
Historical Average,2018/2019,55,Maryland,0.155406278506776
Historical Average,2018/2019,56,Maryland,0.155406278506776
Subtype Historical Average,2018/2019,53,Maryland,8.79614887535537e-06
Subtype Historical Average,2018/2019,54,Maryland,8.79614887535537e-06
Subtype Historical Average,2018/2019,55,Maryland,8.79614887535537e-06
Subtype Historical Average,2018/2019,56,Maryland,8.79614887535537e-06
Dynamic Harmonic Model,2018/2019,57,Maryland,0.852259569042568
Dynamic Harmonic Model,2018/2019,58,Maryland,0.852259569042568
Dynamic Harmonic Model,2018/2019,59,Maryland,0.852259569042568
Dynamic Harmonic Model,2018/2019,60,Maryland,0.852259569042568
Historical Average,2018/2019,57,Maryland,0.147738735973269
Historical Average,2018/2019,58,Maryland,0.147738735973269
Historical Average,2018/2019,59,Maryland,0.147738735973269
Historical Average,2018/2019,60,Maryland,0.147738735973269
Subtype Historical Average,2018/2019,57,Maryland,1.69498416374019e-06
Subtype Historical Average,2018/2019,58,Maryland,1.69498416374019e-06
Subtype Historical Average,2018/2019,59,Maryland,1.69498416374019e-06
Subtype Historical Average,2018/2019,60,Maryland,1.69498416374019e-06
Dynamic Harmonic Model,2018/2019,61,Maryland,0.895089348511131
Dynamic Harmonic Model,2018/2019,62,Maryland,0.895089348511131
Dynamic Harmonic Model,2018/2019,63,Maryland,0.895089348511131
Dynamic Harmonic Model,2018/2019,64,Maryland,0.895089348511131
Historical Average,2018/2019,61,Maryland,0.104909400331158
Historical Average,2018/2019,62,Maryland,0.104909400331158
Historical Average,2018/2019,63,Maryland,0.104909400331158
Historical Average,2018/2019,64,Maryland,0.104909400331158
Subtype Historical Average,2018/2019,61,Maryland,1.25115771147549e-06
Subtype Historical Average,2018/2019,62,Maryland,1.25115771147549e-06
Subtype Historical Average,2018/2019,63,Maryland,1.25115771147549e-06
Subtype Historical Average,2018/2019,64,Maryland,1.25115771147549e-06
Dynamic Harmonic Model,2018/2019,65,Maryland,0.818029374933029
Dynamic Harmonic Model,2018/2019,66,Maryland,0.818029374933029
Dynamic Harmonic Model,2018/2019,67,Maryland,0.818029374933029
Dynamic Harmonic Model,2018/2019,68,Maryland,0.818029374933029
Historical Average,2018/2019,65,Maryland,0.181965392421309
Historical Average,2018/2019,66,Maryland,0.181965392421309
Historical Average,2018/2019,67,Maryland,0.181965392421309
Historical Average,2018/2019,68,Maryland,0.181965392421309
Subtype Historical Average,2018/2019,65,Maryland,5.23264566167951e-06
Subtype Historical Average,2018/2019,66,Maryland,5.23264566167951e-06
Subtype Historical Average,2018/2019,67,Maryland,5.23264566167951e-06
Subtype Historical Average,2018/2019,68,Maryland,5.23264566167951e-06
Dynamic Harmonic Model,2018/2019,69,Maryland,0.904258819724329
Dynamic Harmonic Model,2018/2019,70,Maryland,0.904258819724329
Dynamic Harmonic Model,2018/2019,71,Maryland,0.904258819724329
Dynamic Harmonic Model,2018/2019,72,Maryland,0.904258819724329
Historical Average,2018/2019,69,Maryland,0.0957397451691617
Historical Average,2018/2019,70,Maryland,0.0957397451691617
Historical Average,2018/2019,71,Maryland,0.0957397451691617
Historical Average,2018/2019,72,Maryland,0.0957397451691617
Subtype Historical Average,2018/2019,69,Maryland,1.43510650959102e-06
Subtype Historical Average,2018/2019,70,Maryland,1.43510650959102e-06
Subtype Historical Average,2018/2019,71,Maryland,1.43510650959102e-06
Subtype Historical Average,2018/2019,72,Maryland,1.43510650959102e-06
Dynamic Harmonic Model,2018/2019,40,Pennsylvania,0.692926277736591
Dynamic Harmonic Model,2018/2019,41,Pennsylvania,0.692926277736591
Dynamic Harmonic Model,2018/2019,42,Pennsylvania,0.692926277736591
Dynamic Harmonic Model,2018/2019,43,Pennsylvania,0.692926277736591
Dynamic Harmonic Model,2018/2019,44,Pennsylvania,0.692926277736591
Historical Average,2018/2019,40,Pennsylvania,0.307049141834798
Historical Average,2018/2019,41,Pennsylvania,0.307049141834798
Historical Average,2018/2019,42,Pennsylvania,0.307049141834798
Historical Average,2018/2019,43,Pennsylvania,0.307049141834798
Historical Average,2018/2019,44,Pennsylvania,0.307049141834798
Subtype Historical Average,2018/2019,40,Pennsylvania,2.45804286106195e-05
Subtype Historical Average,2018/2019,41,Pennsylvania,2.45804286106195e-05
Subtype Historical Average,2018/2019,42,Pennsylvania,2.45804286106195e-05
Subtype Historical Average,2018/2019,43,Pennsylvania,2.45804286106195e-05
Subtype Historical Average,2018/2019,44,Pennsylvania,2.45804286106195e-05
Dynamic Harmonic Model,2018/2019,45,Pennsylvania,0.673611484507758
Dynamic Harmonic Model,2018/2019,46,Pennsylvania,0.673611484507758
Dynamic Harmonic Model,2018/2019,47,Pennsylvania,0.673611484507758
Dynamic Harmonic Model,2018/2019,48,Pennsylvania,0.673611484507758
Historical Average,2018/2019,45,Pennsylvania,6.71204610592209e-06
Historical Average,2018/2019,46,Pennsylvania,6.71204610592209e-06
Historical Average,2018/2019,47,Pennsylvania,6.71204610592209e-06
Historical Average,2018/2019,48,Pennsylvania,6.71204610592209e-06
Subtype Historical Average,2018/2019,45,Pennsylvania,0.326381803446136
Subtype Historical Average,2018/2019,46,Pennsylvania,0.326381803446136
Subtype Historical Average,2018/2019,47,Pennsylvania,0.326381803446136
Subtype Historical Average,2018/2019,48,Pennsylvania,0.326381803446136
Dynamic Harmonic Model,2018/2019,49,Pennsylvania,0.605181079872231
Dynamic Harmonic Model,2018/2019,50,Pennsylvania,0.605181079872231
Dynamic Harmonic Model,2018/2019,51,Pennsylvania,0.605181079872231
Dynamic Harmonic Model,2018/2019,52,Pennsylvania,0.605181079872231
Historical Average,2018/2019,49,Pennsylvania,1.98742816100609e-06
Historical Average,2018/2019,50,Pennsylvania,1.98742816100609e-06
Historical Average,2018/2019,51,Pennsylvania,1.98742816100609e-06
Historical Average,2018/2019,52,Pennsylvania,1.98742816100609e-06
Subtype Historical Average,2018/2019,49,Pennsylvania,0.394816932699608
Subtype Historical Average,2018/2019,50,Pennsylvania,0.394816932699608
Subtype Historical Average,2018/2019,51,Pennsylvania,0.394816932699608
Subtype Historical Average,2018/2019,52,Pennsylvania,0.394816932699608
Dynamic Harmonic Model,2018/2019,53,Pennsylvania,0.771915436328654
Dynamic Harmonic Model,2018/2019,54,Pennsylvania,0.771915436328654
Dynamic Harmonic Model,2018/2019,55,Pennsylvania,0.771915436328654
Dynamic Harmonic Model,2018/2019,56,Pennsylvania,0.771915436328654
Historical Average,2018/2019,53,Pennsylvania,0.22808016929441
Historical Average,2018/2019,54,Pennsylvania,0.22808016929441
Historical Average,2018/2019,55,Pennsylvania,0.22808016929441
Historical Average,2018/2019,56,Pennsylvania,0.22808016929441
Subtype Historical Average,2018/2019,53,Pennsylvania,4.39437693611163e-06
Subtype Historical Average,2018/2019,54,Pennsylvania,4.39437693611163e-06
Subtype Historical Average,2018/2019,55,Pennsylvania,4.39437693611163e-06
Subtype Historical Average,2018/2019,56,Pennsylvania,4.39437693611163e-06
Dynamic Harmonic Model,2018/2019,57,Pennsylvania,0.902437272494733
Dynamic Harmonic Model,2018/2019,58,Pennsylvania,0.902437272494733
Dynamic Harmonic Model,2018/2019,59,Pennsylvania,0.902437272494733
Dynamic Harmonic Model,2018/2019,60,Pennsylvania,0.902437272494733
Historical Average,2018/2019,57,Pennsylvania,0.0975580240555304
Historical Average,2018/2019,58,Pennsylvania,0.0975580240555304
Historical Average,2018/2019,59,Pennsylvania,0.0975580240555304
Historical Average,2018/2019,60,Pennsylvania,0.0975580240555304
Subtype Historical Average,2018/2019,57,Pennsylvania,4.70344973658464e-06
Subtype Historical Average,2018/2019,58,Pennsylvania,4.70344973658464e-06
Subtype Historical Average,2018/2019,59,Pennsylvania,4.70344973658464e-06
Subtype Historical Average,2018/2019,60,Pennsylvania,4.70344973658464e-06
Dynamic Harmonic Model,2018/2019,61,Pennsylvania,0.999999967952272
Dynamic Harmonic Model,2018/2019,62,Pennsylvania,0.999999967952272
Dynamic Harmonic Model,2018/2019,63,Pennsylvania,0.999999967952272
Dynamic Harmonic Model,2018/2019,64,Pennsylvania,0.999999967952272
Historical Average,2018/2019,61,Pennsylvania,2.11912340319893e-08
Historical Average,2018/2019,62,Pennsylvania,2.11912340319893e-08
Historical Average,2018/2019,63,Pennsylvania,2.11912340319893e-08
Historical Average,2018/2019,64,Pennsylvania,2.11912340319893e-08
Subtype Historical Average,2018/2019,61,Pennsylvania,1.08564943064502e-08
Subtype Historical Average,2018/2019,62,Pennsylvania,1.08564943064502e-08
Subtype Historical Average,2018/2019,63,Pennsylvania,1.08564943064502e-08
Subtype Historical Average,2018/2019,64,Pennsylvania,1.08564943064502e-08
Dynamic Harmonic Model,2018/2019,65,Pennsylvania,0.999999964449193
Dynamic Harmonic Model,2018/2019,66,Pennsylvania,0.999999964449193
Dynamic Harmonic Model,2018/2019,67,Pennsylvania,0.999999964449193
Dynamic Harmonic Model,2018/2019,68,Pennsylvania,0.999999964449193
Historical Average,2018/2019,65,Pennsylvania,2.06893177233213e-08
Historical Average,2018/2019,66,Pennsylvania,2.06893177233213e-08
Historical Average,2018/2019,67,Pennsylvania,2.06893177233213e-08
Historical Average,2018/2019,68,Pennsylvania,2.06893177233213e-08
Subtype Historical Average,2018/2019,65,Pennsylvania,1.48614895471845e-08
Subtype Historical Average,2018/2019,66,Pennsylvania,1.48614895471845e-08
Subtype Historical Average,2018/2019,67,Pennsylvania,1.48614895471845e-08
Subtype Historical Average,2018/2019,68,Pennsylvania,1.48614895471845e-08
Dynamic Harmonic Model,2018/2019,69,Pennsylvania,0.999999972400469
Dynamic Harmonic Model,2018/2019,70,Pennsylvania,0.999999972400469
Dynamic Harmonic Model,2018/2019,71,Pennsylvania,0.999999972400469
Dynamic Harmonic Model,2018/2019,72,Pennsylvania,0.999999972400469
Historical Average,2018/2019,69,Pennsylvania,1.21816240964652e-08
Historical Average,2018/2019,70,Pennsylvania,1.21816240964652e-08
Historical Average,2018/2019,71,Pennsylvania,1.21816240964652e-08
Historical Average,2018/2019,72,Pennsylvania,1.21816240964652e-08
Subtype Historical Average,2018/2019,69,Pennsylvania,1.54179073093282e-08
Subtype Historical Average,2018/2019,70,Pennsylvania,1.54179073093282e-08
Subtype Historical Average,2018/2019,71,Pennsylvania,1.54179073093282e-08
Subtype Historical Average,2018/2019,72,Pennsylvania,1.54179073093282e-08
Dynamic Harmonic Model,2018/2019,40,Virginia,0.492050319490593
Dynamic Harmonic Model,2018/2019,41,Virginia,0.492050319490593
Dynamic Harmonic Model,2018/2019,42,Virginia,0.492050319490593
Dynamic Harmonic Model,2018/2019,43,Virginia,0.492050319490593
Dynamic Harmonic Model,2018/2019,44,Virginia,0.492050319490593
Historical Average,2018/2019,40,Virginia,3.03205183312532e-05
Historical Average,2018/2019,41,Virginia,3.03205183312532e-05
Historical Average,2018/2019,42,Virginia,3.03205183312532e-05
Historical Average,2018/2019,43,Virginia,3.03205183312532e-05
Historical Average,2018/2019,44,Virginia,3.03205183312532e-05
Subtype Historical Average,2018/2019,40,Virginia,0.507919359991075
Subtype Historical Average,2018/2019,41,Virginia,0.507919359991075
Subtype Historical Average,2018/2019,42,Virginia,0.507919359991075
Subtype Historical Average,2018/2019,43,Virginia,0.507919359991075
Subtype Historical Average,2018/2019,44,Virginia,0.507919359991075
Dynamic Harmonic Model,2018/2019,45,Virginia,0.854768233206697
Dynamic Harmonic Model,2018/2019,46,Virginia,0.854768233206697
Dynamic Harmonic Model,2018/2019,47,Virginia,0.854768233206697
Dynamic Harmonic Model,2018/2019,48,Virginia,0.854768233206697
Historical Average,2018/2019,45,Virginia,1.2379459111392e-05
Historical Average,2018/2019,46,Virginia,1.2379459111392e-05
Historical Average,2018/2019,47,Virginia,1.2379459111392e-05
Historical Average,2018/2019,48,Virginia,1.2379459111392e-05
Subtype Historical Average,2018/2019,45,Virginia,0.145219387334191
Subtype Historical Average,2018/2019,46,Virginia,0.145219387334191
Subtype Historical Average,2018/2019,47,Virginia,0.145219387334191
Subtype Historical Average,2018/2019,48,Virginia,0.145219387334191
Dynamic Harmonic Model,2018/2019,49,Virginia,0.999999893539104
Dynamic Harmonic Model,2018/2019,50,Virginia,0.999999893539104
Dynamic Harmonic Model,2018/2019,51,Virginia,0.999999893539104
Dynamic Harmonic Model,2018/2019,52,Virginia,0.999999893539104
Historical Average,2018/2019,49,Virginia,3.5519036111065e-09
Historical Average,2018/2019,50,Virginia,3.5519036111065e-09
Historical Average,2018/2019,51,Virginia,3.5519036111065e-09
Historical Average,2018/2019,52,Virginia,3.5519036111065e-09
Subtype Historical Average,2018/2019,49,Virginia,1.02908992527493e-07
Subtype Historical Average,2018/2019,50,Virginia,1.02908992527493e-07
Subtype Historical Average,2018/2019,51,Virginia,1.02908992527493e-07
Subtype Historical Average,2018/2019,52,Virginia,1.02908992527493e-07
Dynamic Harmonic Model,2018/2019,53,Virginia,0.999999712008425
Dynamic Harmonic Model,2018/2019,54,Virginia,0.999999712008425
Dynamic Harmonic Model,2018/2019,55,Virginia,0.999999712008425
Dynamic Harmonic Model,2018/2019,56,Virginia,0.999999712008425
Historical Average,2018/2019,53,Virginia,2.42746578653626e-07
Historical Average,2018/2019,54,Virginia,2.42746578653626e-07
Historical Average,2018/2019,55,Virginia,2.42746578653626e-07
Historical Average,2018/2019,56,Virginia,2.42746578653626e-07
Subtype Historical Average,2018/2019,53,Virginia,4.52449963701878e-08
Subtype Historical Average,2018/2019,54,Virginia,4.52449963701878e-08
Subtype Historical Average,2018/2019,55,Virginia,4.52449963701878e-08
Subtype Historical Average,2018/2019,56,Virginia,4.52449963701878e-08
Dynamic Harmonic Model,2018/2019,57,Virginia,0.999998566630844
Dynamic Harmonic Model,2018/2019,58,Virginia,0.999998566630844
Dynamic Harmonic Model,2018/2019,59,Virginia,0.999998566630844
Dynamic Harmonic Model,2018/2019,60,Virginia,0.999998566630844
Historical Average,2018/2019,57,Virginia,1.06934615971321e-06
Historical Average,2018/2019,58,Virginia,1.06934615971321e-06
Historical Average,2018/2019,59,Virginia,1.06934615971321e-06
Historical Average,2018/2019,60,Virginia,1.06934615971321e-06
Subtype Historical Average,2018/2019,57,Virginia,3.6402299642334e-07
Subtype Historical Average,2018/2019,58,Virginia,3.6402299642334e-07
Subtype Historical Average,2018/2019,59,Virginia,3.6402299642334e-07
Subtype Historical Average,2018/2019,60,Virginia,3.6402299642334e-07
Dynamic Harmonic Model,2018/2019,61,Virginia,0.99999998665851
Dynamic Harmonic Model,2018/2019,62,Virginia,0.99999998665851
Dynamic Harmonic Model,2018/2019,63,Virginia,0.99999998665851
Dynamic Harmonic Model,2018/2019,64,Virginia,0.99999998665851
Historical Average,2018/2019,61,Virginia,9.43486559842236e-09
Historical Average,2018/2019,62,Virginia,9.43486559842236e-09
Historical Average,2018/2019,63,Virginia,9.43486559842236e-09
Historical Average,2018/2019,64,Virginia,9.43486559842236e-09
Subtype Historical Average,2018/2019,61,Virginia,3.90662453578947e-09
Subtype Historical Average,2018/2019,62,Virginia,3.90662453578947e-09
Subtype Historical Average,2018/2019,63,Virginia,3.90662453578947e-09
Subtype Historical Average,2018/2019,64,Virginia,3.90662453578947e-09
Dynamic Harmonic Model,2018/2019,65,Virginia,0.999999979294101
Dynamic Harmonic Model,2018/2019,66,Virginia,0.999999979294101
Dynamic Harmonic Model,2018/2019,67,Virginia,0.999999979294101
Dynamic Harmonic Model,2018/2019,68,Virginia,0.999999979294101
Historical Average,2018/2019,65,Virginia,5.87135900086457e-09
Historical Average,2018/2019,66,Virginia,5.87135900086457e-09
Historical Average,2018/2019,67,Virginia,5.87135900086457e-09
Historical Average,2018/2019,68,Virginia,5.87135900086457e-09
Subtype Historical Average,2018/2019,65,Virginia,1.48345396321842e-08
Subtype Historical Average,2018/2019,66,Virginia,1.48345396321842e-08
Subtype Historical Average,2018/2019,67,Virginia,1.48345396321842e-08
Subtype Historical Average,2018/2019,68,Virginia,1.48345396321842e-08
Dynamic Harmonic Model,2018/2019,69,Virginia,0.999999973556275
Dynamic Harmonic Model,2018/2019,70,Virginia,0.999999973556275
Dynamic Harmonic Model,2018/2019,71,Virginia,0.999999973556275
Dynamic Harmonic Model,2018/2019,72,Virginia,0.999999973556275
Historical Average,2018/2019,69,Virginia,3.54342082687678e-09
Historical Average,2018/2019,70,Virginia,3.54342082687678e-09
Historical Average,2018/2019,71,Virginia,3.54342082687678e-09
Historical Average,2018/2019,72,Virginia,3.54342082687678e-09
Subtype Historical Average,2018/2019,69,Virginia,2.29003039603527e-08
Subtype Historical Average,2018/2019,70,Virginia,2.29003039603527e-08
Subtype Historical Average,2018/2019,71,Virginia,2.29003039603527e-08
Subtype Historical Average,2018/2019,72,Virginia,2.29003039603527e-08
Dynamic Harmonic Model,2018/2019,40,West Virginia,0.958816057587905
Dynamic Harmonic Model,2018/2019,41,West Virginia,0.958816057587905
Dynamic Harmonic Model,2018/2019,42,West Virginia,0.958816057587905
Dynamic Harmonic Model,2018/2019,43,West Virginia,0.958816057587905
Dynamic Harmonic Model,2018/2019,44,West Virginia,0.958816057587905
Historical Average,2018/2019,40,West Virginia,0.0411526483445452
Historical Average,2018/2019,41,West Virginia,0.0411526483445452
Historical Average,2018/2019,42,West Virginia,0.0411526483445452
Historical Average,2018/2019,43,West Virginia,0.0411526483445452
Historical Average,2018/2019,44,West Virginia,0.0411526483445452
Subtype Historical Average,2018/2019,40,West Virginia,3.1294067549373e-05
Subtype Historical Average,2018/2019,41,West Virginia,3.1294067549373e-05
Subtype Historical Average,2018/2019,42,West Virginia,3.1294067549373e-05
Subtype Historical Average,2018/2019,43,West Virginia,3.1294067549373e-05
Subtype Historical Average,2018/2019,44,West Virginia,3.1294067549373e-05
Dynamic Harmonic Model,2018/2019,45,West Virginia,0.752224514707751
Dynamic Harmonic Model,2018/2019,46,West Virginia,0.752224514707751
Dynamic Harmonic Model,2018/2019,47,West Virginia,0.752224514707751
Dynamic Harmonic Model,2018/2019,48,West Virginia,0.752224514707751
Historical Average,2018/2019,45,West Virginia,0.246004987732351
Historical Average,2018/2019,46,West Virginia,0.246004987732351
Historical Average,2018/2019,47,West Virginia,0.246004987732351
Historical Average,2018/2019,48,West Virginia,0.246004987732351
Subtype Historical Average,2018/2019,45,West Virginia,0.00177049755989752
Subtype Historical Average,2018/2019,46,West Virginia,0.00177049755989752
Subtype Historical Average,2018/2019,47,West Virginia,0.00177049755989752
Subtype Historical Average,2018/2019,48,West Virginia,0.00177049755989752
Dynamic Harmonic Model,2018/2019,49,West Virginia,0.9497927473614
Dynamic Harmonic Model,2018/2019,50,West Virginia,0.9497927473614
Dynamic Harmonic Model,2018/2019,51,West Virginia,0.9497927473614
Dynamic Harmonic Model,2018/2019,52,West Virginia,0.9497927473614
Historical Average,2018/2019,49,West Virginia,0.0501993402266687
Historical Average,2018/2019,50,West Virginia,0.0501993402266687
Historical Average,2018/2019,51,West Virginia,0.0501993402266687
Historical Average,2018/2019,52,West Virginia,0.0501993402266687
Subtype Historical Average,2018/2019,49,West Virginia,7.9124119309198e-06
Subtype Historical Average,2018/2019,50,West Virginia,7.9124119309198e-06
Subtype Historical Average,2018/2019,51,West Virginia,7.9124119309198e-06
Subtype Historical Average,2018/2019,52,West Virginia,7.9124119309198e-06
Dynamic Harmonic Model,2018/2019,53,West Virginia,0.938275690264879
Dynamic Harmonic Model,2018/2019,54,West Virginia,0.938275690264879
Dynamic Harmonic Model,2018/2019,55,West Virginia,0.938275690264879
Dynamic Harmonic Model,2018/2019,56,West Virginia,0.938275690264879
Historical Average,2018/2019,53,West Virginia,0.061720661202964
Historical Average,2018/2019,54,West Virginia,0.061720661202964
Historical Average,2018/2019,55,West Virginia,0.061720661202964
Historical Average,2018/2019,56,West Virginia,0.061720661202964
Subtype Historical Average,2018/2019,53,West Virginia,3.64853215707464e-06
Subtype Historical Average,2018/2019,54,West Virginia,3.64853215707464e-06
Subtype Historical Average,2018/2019,55,West Virginia,3.64853215707464e-06
Subtype Historical Average,2018/2019,56,West Virginia,3.64853215707464e-06
Dynamic Harmonic Model,2018/2019,57,West Virginia,0.831823133081872
Dynamic Harmonic Model,2018/2019,58,West Virginia,0.831823133081872
Dynamic Harmonic Model,2018/2019,59,West Virginia,0.831823133081872
Dynamic Harmonic Model,2018/2019,60,West Virginia,0.831823133081872
Historical Average,2018/2019,57,West Virginia,0.168127633956232
Historical Average,2018/2019,58,West Virginia,0.168127633956232
Historical Average,2018/2019,59,West Virginia,0.168127633956232
Historical Average,2018/2019,60,West Virginia,0.168127633956232
Subtype Historical Average,2018/2019,57,West Virginia,4.92329618957548e-05
Subtype Historical Average,2018/2019,58,West Virginia,4.92329618957548e-05
Subtype Historical Average,2018/2019,59,West Virginia,4.92329618957548e-05
Subtype Historical Average,2018/2019,60,West Virginia,4.92329618957548e-05
Dynamic Harmonic Model,2018/2019,61,West Virginia,0.88491415622781
Dynamic Harmonic Model,2018/2019,62,West Virginia,0.88491415622781
Dynamic Harmonic Model,2018/2019,63,West Virginia,0.88491415622781
Dynamic Harmonic Model,2018/2019,64,West Virginia,0.88491415622781
Historical Average,2018/2019,61,West Virginia,0.114623304169122
Historical Average,2018/2019,62,West Virginia,0.114623304169122
Historical Average,2018/2019,63,West Virginia,0.114623304169122
Historical Average,2018/2019,64,West Virginia,0.114623304169122
Subtype Historical Average,2018/2019,61,West Virginia,0.000462539603068023
Subtype Historical Average,2018/2019,62,West Virginia,0.000462539603068023
Subtype Historical Average,2018/2019,63,West Virginia,0.000462539603068023
Subtype Historical Average,2018/2019,64,West Virginia,0.000462539603068023
Dynamic Harmonic Model,2018/2019,65,West Virginia,0.928790372990832
Dynamic Harmonic Model,2018/2019,66,West Virginia,0.928790372990832
Dynamic Harmonic Model,2018/2019,67,West Virginia,0.928790372990832
Dynamic Harmonic Model,2018/2019,68,West Virginia,0.928790372990832
Historical Average,2018/2019,65,West Virginia,0.0712064922554786
Historical Average,2018/2019,66,West Virginia,0.0712064922554786
Historical Average,2018/2019,67,West Virginia,0.0712064922554786
Historical Average,2018/2019,68,West Virginia,0.0712064922554786
Subtype Historical Average,2018/2019,65,West Virginia,3.13475368950316e-06
Subtype Historical Average,2018/2019,66,West Virginia,3.13475368950316e-06
Subtype Historical Average,2018/2019,67,West Virginia,3.13475368950316e-06
Subtype Historical Average,2018/2019,68,West Virginia,3.13475368950316e-06
Dynamic Harmonic Model,2018/2019,69,West Virginia,0.915872041753039
Dynamic Harmonic Model,2018/2019,70,West Virginia,0.915872041753039
Dynamic Harmonic Model,2018/2019,71,West Virginia,0.915872041753039
Dynamic Harmonic Model,2018/2019,72,West Virginia,0.915872041753039
Historical Average,2018/2019,69,West Virginia,0.0841244326533774
Historical Average,2018/2019,70,West Virginia,0.0841244326533774
Historical Average,2018/2019,71,West Virginia,0.0841244326533774
Historical Average,2018/2019,72,West Virginia,0.0841244326533774
Subtype Historical Average,2018/2019,69,West Virginia,3.52559358410627e-06
Subtype Historical Average,2018/2019,70,West Virginia,3.52559358410627e-06
Subtype Historical Average,2018/2019,71,West Virginia,3.52559358410627e-06
Subtype Historical Average,2018/2019,72,West Virginia,3.52559358410627e-06
